"PassengerId","Survived","Pclass","Sex","Age","SibSp","Parch","Ticket","Embarked","HasCabinNum","Friend_size","Fare_pp","Title","Deck","Ticket_class","Family_size","Group_size","Age_group"
256,1,3,"female",29,0,2,"2650","C","HasNo",3,5.08193333333333,"Mrs","U","2",3,3,"20-29"
257,1,1,"female",40.5474308300395,0,0,"PC 17585","C","HasNo",2,39.6,"Mrs","U","P",1,2,"40-49"
258,1,1,"female",30,0,0,"110152","S","Has",3,28.8333333333333,"Miss","B","1",1,3,"20-29"
259,1,1,"female",35,0,0,"PC 17755","C","HasNo",4,128.0823,"Miss","U","P",1,4,"30-39"
260,1,2,"female",50,0,1,"230433","S","HasNo",2,13,"Mrs","U","2",2,2,"40-49"
261,0,3,"male",27.4318181818182,0,0,"384461","Q","HasNo",1,7.75,"Mr","U","3",1,1,"20-29"
262,1,3,"male",3,4,2,"347077","S","HasNo",7,4.48392857142857,"Master","U","3",7,7,"0-9"
263,0,1,"male",52,1,1,"110413","S","Has",3,26.55,"Mr","E","1",3,3,"50-59"
264,0,1,"male",40,0,0,"112059","S","Has",1,0,"Mr","B","1",1,1,"30-39"
265,0,3,"female",27.4318181818182,0,0,"382649","Q","HasNo",1,7.75,"Miss","U","3",1,1,"20-29"
266,0,2,"male",36,0,0,"C.A. 17248","S","HasNo",1,10.5,"Mr","U","C",1,1,"30-39"
267,0,3,"male",16,4,1,"3101295","S","HasNo",7,5.66964285714286,"Mr","U","3",6,7,"10-19"
268,1,3,"male",25,1,0,"347083","S","HasNo",1,7.775,"Mr","U","3",2,2,"20-29"
269,1,1,"female",58,0,1,"PC 17582","S","Has",3,51.1541666666667,"Mrs","C","P",2,3,"50-59"
270,1,1,"female",35,0,0,"PC 17760","S","Has",4,33.908325,"Miss","C","P",1,4,"30-39"
271,0,1,"male",40.5474308300395,0,0,"113798","S","HasNo",2,15.5,"Mr","U","1",1,2,"40-49"
272,1,3,"male",25,0,0,"LINE","S","HasNo",4,0,"Mr","U","L",1,4,"20-29"
273,1,2,"female",41,0,1,"250644","S","HasNo",2,9.75,"Mrs","U","2",2,2,"40-49"
274,0,1,"male",37,0,1,"PC 17596","C","Has",1,29.7,"Mr","C","P",2,2,"30-39"
275,1,3,"female",27.4318181818182,0,0,"370375","Q","HasNo",1,7.75,"Miss","U","3",1,1,"20-29"
276,1,1,"female",63,1,0,"13502","S","Has",3,25.9861,"Miss","D","1",2,3,"60-69"
277,0,3,"female",45,0,0,"347073","S","HasNo",1,7.75,"Miss","U","3",1,1,"40-49"
278,0,2,"male",32.1026315789474,0,0,"239853","S","HasNo",3,0,"Mr","U","2",1,3,"30-39"
279,0,3,"male",7,4,1,"382652","Q","HasNo",6,4.85416666666667,"Master","U","3",6,6,"0-9"
280,1,3,"female",35,1,1,"C.A. 2673","S","HasNo",3,6.75,"Mrs","U","C",3,3,"30-39"
281,0,3,"male",65,0,0,"336439","Q","HasNo",1,7.75,"Mr","U","3",1,1,"60-69"
282,0,3,"male",28,0,0,"347464","S","HasNo",1,7.8542,"Mr","U","3",1,1,"20-29"
283,0,3,"male",16,0,0,"345778","S","HasNo",1,9.5,"Mr","U","3",1,1,"10-19"
284,1,3,"male",19,0,0,"A/5. 10482","S","HasNo",1,8.05,"Mr","U","A",1,1,"10-19"
285,0,1,"male",40.5474308300395,0,0,"113056","S","Has",1,26,"Mr","A","1",1,1,"40-49"
286,0,3,"male",33,0,0,"349239","C","HasNo",1,8.6625,"Mr","U","3",1,1,"30-39"
287,1,3,"male",30,0,0,"345774","S","HasNo",1,9.5,"Mr","U","3",1,1,"20-29"
288,0,3,"male",22,0,0,"349206","S","HasNo",1,7.8958,"Mr","U","3",1,1,"20-29"
289,1,2,"male",42,0,0,"237798","S","HasNo",1,13,"Mr","U","2",1,1,"40-49"
290,1,3,"female",22,0,0,"370373","Q","HasNo",1,7.75,"Miss","U","3",1,1,"20-29"
291,1,1,"female",26,0,0,"19877","S","HasNo",3,26.2833333333333,"Miss","U","1",1,3,"20-29"
292,1,1,"female",19,1,0,"11967","C","Has",2,45.5396,"Mrs","B","1",2,2,"10-19"
293,0,2,"male",36,0,0,"SC/Paris 2163","C","Has",1,12.875,"Mr","D","S",1,1,"30-39"
294,0,3,"female",24,0,0,"349236","S","HasNo",1,8.85,"Miss","U","3",1,1,"20-29"
295,0,3,"male",24,0,0,"349233","S","HasNo",1,7.8958,"Mr","U","3",1,1,"20-29"
296,0,1,"male",40.5474308300395,0,0,"PC 17612","C","HasNo",1,27.7208,"Mr","U","P",1,1,"40-49"
297,0,3,"male",23.5,0,0,"2693","C","HasNo",1,7.2292,"Mr","U","2",1,1,"20-29"
298,0,1,"female",2,1,2,"113781","S","Has",6,25.2583333333333,"Miss","C","1",4,6,"0-9"
299,1,1,"male",40.5474308300395,0,0,"19988","S","Has",1,30.5,"Mr","C","1",1,1,"40-49"
300,1,1,"female",50,0,1,"PC 17558","C","Has",3,82.5069333333333,"Mrs","B","P",2,3,"40-49"
301,1,3,"female",27.4318181818182,0,0,"9234","Q","HasNo",1,7.75,"Miss","U","9",1,1,"20-29"
302,1,3,"male",27.4318181818182,2,0,"367226","Q","HasNo",3,7.75,"Mr","U","3",3,3,"20-29"
303,0,3,"male",19,0,0,"LINE","S","HasNo",4,0,"Mr","U","L",1,4,"10-19"
304,1,2,"female",32.1026315789474,0,0,"226593","Q","Has",1,12.35,"Miss","E","2",1,1,"30-39"
305,0,3,"male",27.4318181818182,0,0,"A/5 2466","S","HasNo",1,8.05,"Mr","U","A",1,1,"20-29"
306,1,1,"male",0.92,1,2,"113781","S","Has",6,25.2583333333333,"Master","C","1",4,6,"0-9"
307,1,1,"female",40.5474308300395,0,0,"17421","C","HasNo",4,27.720825,"Miss","U","1",1,4,"40-49"
308,1,1,"female",17,1,0,"PC 17758","C","Has",3,36.3,"Mrs","C","P",2,3,"10-19"
309,0,2,"male",30,1,0,"P/PP 3381","C","HasNo",2,12,"Mr","U","P",2,2,"20-29"
310,1,1,"female",30,0,0,"PC 17485","C","Has",2,28.4646,"Miss","E","P",1,2,"20-29"
311,1,1,"female",24,0,0,"11767","C","Has",3,27.7194333333333,"Miss","C","1",1,3,"20-29"
312,1,1,"female",18,2,2,"PC 17608","C","Has",7,37.4821428571429,"Miss","B","P",5,7,"10-19"
313,0,2,"female",26,1,1,"250651","S","HasNo",2,13,"Mrs","U","2",3,3,"20-29"
314,0,3,"male",28,0,0,"349243","S","HasNo",1,7.8958,"Mr","U","3",1,1,"20-29"
315,0,2,"male",43,1,1,"F.C.C. 13529","S","HasNo",3,8.75,"Mr","U","F",3,3,"40-49"
316,1,3,"female",26,0,0,"347470","S","HasNo",1,7.8542,"Miss","U","3",1,1,"20-29"
317,1,2,"female",24,1,0,"244367","S","HasNo",2,13,"Mrs","U","2",2,2,"20-29"
318,0,2,"male",54,0,0,"29011","S","HasNo",1,14,"Other","U","2",1,1,"50-59"
319,1,1,"female",31,0,2,"36928","S","Has",4,41.216675,"Miss","C","3",3,4,"30-39"
320,1,1,"female",40,1,1,"16966","C","Has",5,26.9,"Mrs","E","1",3,5,"30-39"
321,0,3,"male",22,0,0,"A/5 21172","S","HasNo",1,7.25,"Mr","U","A",1,1,"20-29"
322,0,3,"male",27,0,0,"349219","S","HasNo",1,7.8958,"Mr","U","3",1,1,"20-29"
323,1,2,"female",30,0,0,"234818","Q","HasNo",1,12.35,"Miss","U","2",1,1,"20-29"
324,1,2,"female",22,1,1,"248738","S","HasNo",3,9.66666666666667,"Mrs","U","2",3,3,"20-29"
325,0,3,"male",9.6,8,2,"CA. 2343","S","HasNo",11,6.32272727272727,"Mr","U","C",11,11,"0-9"
326,1,1,"female",36,0,0,"PC 17760","C","Has",4,33.908325,"Miss","C","P",1,4,"30-39"
327,0,3,"male",61,0,0,"345364","S","HasNo",1,6.2375,"Mr","U","3",1,1,"60-69"
328,1,2,"female",36,0,0,"28551","S","Has",1,13,"Mrs","D","2",1,1,"30-39"
329,1,3,"female",31,1,1,"363291","S","HasNo",3,6.84166666666667,"Mrs","U","3",3,3,"30-39"
330,1,1,"female",16,0,1,"111361","C","Has",2,28.9896,"Miss","B","1",2,2,"10-19"
331,1,3,"female",27.4318181818182,2,0,"367226","Q","HasNo",3,7.75,"Miss","U","3",3,3,"20-29"
332,0,1,"male",45.5,0,0,"113043","S","Has",1,28.5,"Mr","C","1",1,1,"40-49"
333,0,1,"male",38,0,1,"PC 17582","S","Has",3,51.1541666666667,"Mr","C","P",2,3,"30-39"
334,0,3,"male",16,2,0,"345764","S","HasNo",2,9,"Mr","U","3",3,3,"10-19"
335,1,1,"female",40.5474308300395,1,0,"PC 17611","S","HasNo",2,66.825,"Mrs","U","P",2,2,"40-49"
336,0,3,"male",27.4318181818182,0,0,"349225","S","HasNo",1,7.8958,"Mr","U","3",1,1,"20-29"
337,0,1,"male",29,1,0,"113776","S","Has",2,33.3,"Mr","C","1",2,2,"20-29"
338,1,1,"female",41,0,0,"16966","C","Has",5,26.9,"Miss","E","1",1,5,"40-49"
339,1,3,"male",45,0,0,"7598","S","HasNo",1,8.05,"Mr","U","7",1,1,"40-49"
340,0,1,"male",45,0,0,"113784","S","Has",1,35.5,"Mr","T","1",1,1,"40-49"
341,1,2,"male",2,1,1,"230080","S","Has",3,8.66666666666667,"Master","F","2",3,3,"0-9"
342,1,1,"female",24,3,2,"19950","S","Has",6,43.8333333333333,"Miss","C","1",6,6,"20-29"
343,0,2,"male",28,0,0,"248740","S","HasNo",1,13,"Mr","U","2",1,1,"20-29"
344,0,2,"male",25,0,0,"244361","S","HasNo",1,13,"Mr","U","2",1,1,"20-29"
345,0,2,"male",36,0,0,"229236","S","HasNo",1,13,"Mr","U","2",1,1,"30-39"
346,1,2,"female",24,0,0,"248733","S","Has",1,13,"Miss","F","2",1,1,"20-29"
347,1,2,"female",40,0,0,"31418","S","HasNo",1,13,"Miss","U","3",1,1,"30-39"
348,1,3,"female",27.4318181818182,1,0,"386525","S","HasNo",2,8.05,"Mrs","U","3",2,2,"20-29"
349,1,3,"male",3,1,1,"C.A. 37671","S","HasNo",3,5.3,"Master","U","C",3,3,"0-9"
350,0,3,"male",42,0,0,"315088","S","HasNo",1,8.6625,"Mr","U","3",1,1,"40-49"
351,0,3,"male",23,0,0,"7267","S","HasNo",1,9.225,"Mr","U","7",1,1,"20-29"
352,0,1,"male",40.5474308300395,0,0,"113510","S","Has",1,35,"Mr","C","1",1,1,"40-49"
353,0,3,"male",15,1,1,"2695","C","HasNo",1,7.2292,"Mr","U","2",3,3,"10-19"
354,0,3,"male",25,1,0,"349237","S","HasNo",2,8.9,"Mr","U","3",2,2,"20-29"
355,0,3,"male",27.4318181818182,0,0,"2647","C","HasNo",1,7.225,"Mr","U","2",1,1,"20-29"
356,0,3,"male",28,0,0,"345783","S","HasNo",1,9.5,"Mr","U","3",1,1,"20-29"
357,1,1,"female",22,0,1,"113505","S","Has",2,27.5,"Miss","E","1",2,2,"20-29"
358,0,2,"female",38,0,0,"237671","S","HasNo",1,13,"Miss","U","2",1,1,"30-39"
359,1,3,"female",27.4318181818182,0,0,"330931","Q","HasNo",1,7.8792,"Miss","U","3",1,1,"20-29"
360,1,3,"female",27.4318181818182,0,0,"330980","Q","HasNo",1,7.8792,"Miss","U","3",1,1,"20-29"
361,0,3,"male",40,1,4,"347088","S","HasNo",6,4.65,"Mr","U","3",6,6,"30-39"
362,0,2,"male",29,1,0,"SC/PARIS 2167","C","HasNo",2,13.8604,"Mr","U","S",2,2,"20-29"
363,0,3,"female",45,0,1,"2691","C","HasNo",2,7.2271,"Mrs","U","2",2,2,"40-49"
364,0,3,"male",35,0,0,"SOTON/O.Q. 3101310","S","HasNo",1,7.05,"Mr","U","S",1,1,"30-39"
365,0,3,"male",27.4318181818182,1,0,"370365","Q","HasNo",2,7.75,"Mr","U","3",2,2,"20-29"
366,0,3,"male",30,0,0,"C 7076","S","HasNo",1,7.25,"Mr","U","C",1,1,"20-29"
367,1,1,"female",60,1,0,"110813","C","Has",2,37.625,"Mrs","D","1",2,2,"50-59"
368,1,3,"female",27.4318181818182,0,0,"2626","C","HasNo",1,7.2292,"Mrs","U","2",1,1,"20-29"
369,1,3,"female",27.4318181818182,0,0,"14313","Q","HasNo",1,7.75,"Miss","U","1",1,1,"20-29"
370,1,1,"female",24,0,0,"PC 17477","C","Has",2,34.65,"Other","B","P",1,2,"20-29"
371,1,1,"male",25,1,0,"11765","C","Has",2,27.72085,"Mr","E","1",2,2,"20-29"
372,0,3,"male",18,1,0,"3101267","S","HasNo",1,6.4958,"Mr","U","3",2,2,"10-19"
373,0,3,"male",19,0,0,"323951","S","HasNo",1,8.05,"Mr","U","3",1,1,"10-19"
374,0,1,"male",22,0,0,"PC 17760","C","HasNo",4,33.908325,"Mr","U","P",1,4,"20-29"
375,0,3,"female",3,3,1,"349909","S","HasNo",5,4.215,"Miss","U","3",5,5,"0-9"
376,1,1,"female",40.5474308300395,1,0,"PC 17604","C","HasNo",2,41.0854,"Mrs","U","P",2,2,"40-49"
377,1,3,"female",22,0,0,"C 7077","S","HasNo",1,7.25,"Miss","U","C",1,1,"20-29"
378,0,1,"male",27,0,2,"113503","C","Has",5,42.3,"Mr","C","1",3,5,"20-29"
379,0,3,"male",20,0,0,"2648","C","HasNo",1,4.0125,"Mr","U","2",1,1,"10-19"
380,0,3,"male",19,0,0,"347069","S","HasNo",1,7.775,"Mr","U","3",1,1,"10-19"
381,1,1,"female",42,0,0,"PC 17757","C","HasNo",5,45.505,"Miss","U","P",1,5,"40-49"
382,1,3,"female",1,0,2,"2653","C","HasNo",3,5.24723333333333,"Miss","U","2",3,3,"0-9"
383,0,3,"male",32,0,0,"STON/O 2. 3101293","S","HasNo",1,7.925,"Mr","U","S",1,1,"30-39"
384,1,1,"female",35,1,0,"113789","S","HasNo",2,26,"Mrs","U","1",2,2,"30-39"
385,0,3,"male",27.4318181818182,0,0,"349227","S","HasNo",1,7.8958,"Mr","U","3",1,1,"20-29"
386,0,2,"male",18,0,0,"S.O.C. 14879","S","HasNo",7,10.5,"Mr","U","S",1,7,"10-19"
387,0,3,"male",1,5,2,"CA 2144","S","HasNo",8,5.8625,"Master","U","C",8,8,"0-9"
388,1,2,"female",36,0,0,"27849","S","HasNo",1,13,"Miss","U","2",1,1,"30-39"
389,0,3,"male",27.4318181818182,0,0,"367655","Q","HasNo",1,7.7292,"Mr","U","3",1,1,"20-29"
390,1,2,"female",17,0,0,"SC 1748","C","HasNo",1,12,"Miss","U","S",1,1,"10-19"
391,1,1,"male",36,1,2,"113760","S","Has",4,30,"Mr","B","1",4,4,"30-39"
392,1,3,"male",21,0,0,"350034","S","HasNo",1,7.7958,"Mr","U","3",1,1,"20-29"
393,0,3,"male",28,2,0,"3101277","S","HasNo",1,7.925,"Mr","U","3",3,3,"20-29"
394,1,1,"female",23,1,0,"35273","C","Has",3,37.7583333333333,"Miss","D","3",2,3,"20-29"
395,1,3,"female",24,0,2,"PP 9549","S","Has",3,5.56666666666667,"Mrs","G","P",3,3,"20-29"
396,0,3,"male",22,0,0,"350052","S","HasNo",1,7.7958,"Mr","U","3",1,1,"20-29"
397,0,3,"female",31,0,0,"350407","S","HasNo",1,7.8542,"Miss","U","3",1,1,"30-39"
398,0,2,"male",46,0,0,"28403","S","HasNo",2,13,"Mr","U","2",1,2,"40-49"
399,0,2,"male",23,0,0,"244278","S","HasNo",1,10.5,"Other","U","2",1,1,"20-29"
400,1,2,"female",28,0,0,"240929","S","HasNo",1,12.65,"Mrs","U","2",1,1,"20-29"
401,1,3,"male",39,0,0,"STON/O 2. 3101289","S","HasNo",1,7.925,"Mr","U","S",1,1,"30-39"
402,0,3,"male",26,0,0,"341826","S","HasNo",1,8.05,"Mr","U","3",1,1,"20-29"
403,0,3,"female",21,1,0,"4137","S","HasNo",1,9.825,"Miss","U","4",2,2,"20-29"
404,0,3,"male",28,1,0,"STON/O2. 3101279","S","HasNo",2,7.925,"Mr","U","S",2,2,"20-29"
405,0,3,"female",20,0,0,"315096","S","HasNo",1,8.6625,"Miss","U","3",1,1,"10-19"
406,0,2,"male",34,1,0,"28664","S","HasNo",2,10.5,"Mr","U","2",2,2,"30-39"
407,0,3,"male",51,0,0,"347064","S","HasNo",1,7.75,"Mr","U","3",1,1,"50-59"
408,1,2,"male",3,1,1,"29106","S","HasNo",3,6.25,"Master","U","2",3,3,"0-9"
409,0,3,"male",21,0,0,"312992","S","HasNo",1,7.775,"Mr","U","3",1,1,"20-29"
410,0,3,"female",9.6,3,1,"4133","S","HasNo",5,5.09334,"Miss","U","4",5,5,"0-9"
411,0,3,"male",27.4318181818182,0,0,"349222","S","HasNo",1,7.8958,"Mr","U","3",1,1,"20-29"
412,0,3,"male",27.4318181818182,0,0,"394140","Q","HasNo",1,6.8583,"Mr","U","3",1,1,"20-29"
413,1,1,"female",33,1,0,"19928","Q","Has",3,30,"Miss","C","1",2,3,"30-39"
414,0,2,"male",32.1026315789474,0,0,"239853","S","HasNo",3,0,"Mr","U","2",1,3,"30-39"
415,1,3,"male",44,0,0,"STON/O 2. 3101269","S","HasNo",1,7.925,"Mr","U","S",1,1,"40-49"
416,0,3,"female",27.4318181818182,0,0,"343095","S","HasNo",1,8.05,"Mrs","U","3",1,1,"20-29"
417,1,2,"female",34,1,1,"28220","S","HasNo",3,10.8333333333333,"Mrs","U","2",3,3,"30-39"
418,1,2,"female",18,0,2,"250652","S","HasNo",1,13,"Miss","U","2",3,3,"10-19"
419,0,2,"male",30,0,0,"28228","S","HasNo",1,13,"Mr","U","2",1,1,"20-29"
420,0,3,"female",10,0,2,"345773","S","HasNo",3,8.05,"Miss","U","3",3,3,"0-9"
421,0,3,"male",27.4318181818182,0,0,"349254","C","HasNo",1,7.8958,"Mr","U","3",1,1,"20-29"
422,0,3,"male",21,0,0,"A/5. 13032","Q","HasNo",1,7.7333,"Mr","U","A",1,1,"20-29"
423,0,3,"male",29,0,0,"315082","S","HasNo",1,7.875,"Mr","U","3",1,1,"20-29"
424,0,3,"female",28,1,1,"347080","S","HasNo",3,4.8,"Mrs","U","3",3,3,"20-29"
425,0,3,"male",18,1,1,"370129","S","HasNo",3,6.7375,"Mr","U","3",3,3,"10-19"
426,0,3,"male",27.4318181818182,0,0,"A/4. 34244","S","HasNo",1,7.25,"Mr","U","A",1,1,"20-29"
427,1,2,"female",28,1,0,"2003","S","HasNo",2,13,"Mrs","U","2",2,2,"20-29"
428,1,2,"female",19,0,0,"250655","S","HasNo",2,13,"Miss","U","2",1,2,"10-19"
429,0,3,"male",27.4318181818182,0,0,"364851","Q","HasNo",1,7.75,"Mr","U","3",1,1,"20-29"
430,1,3,"male",32,0,0,"SOTON/O.Q. 392078","S","Has",1,8.05,"Mr","E","S",1,1,"30-39"
431,1,1,"male",28,0,0,"110564","S","Has",1,26.55,"Mr","C","1",1,1,"20-29"
432,1,3,"female",27.4318181818182,1,0,"376564","S","HasNo",2,8.05,"Mrs","U","3",2,2,"20-29"
433,1,2,"female",42,1,0,"SC/AH 3085","S","HasNo",2,13,"Mrs","U","S",2,2,"40-49"
434,0,3,"male",17,0,0,"STON/O 2. 3101274","S","HasNo",1,7.125,"Mr","U","S",1,1,"10-19"
435,0,1,"male",50,1,0,"13507","S","Has",2,27.95,"Mr","E","1",2,2,"40-49"
436,1,1,"female",14,1,2,"113760","S","Has",4,30,"Miss","B","1",4,4,"10-19"
437,0,3,"female",21,2,2,"W./C. 6608","S","HasNo",5,6.875,"Miss","U","W",5,5,"20-29"
438,1,2,"female",24,2,3,"29106","S","HasNo",3,6.25,"Mrs","U","2",6,6,"20-29"
439,0,1,"male",64,1,4,"19950","S","Has",6,43.8333333333333,"Mr","C","1",6,6,"60-69"
440,0,2,"male",31,0,0,"C.A. 18723","S","HasNo",1,10.5,"Mr","U","C",1,1,"30-39"
441,1,2,"female",45,1,1,"F.C.C. 13529","S","HasNo",3,8.75,"Mrs","U","F",3,3,"40-49"
442,0,3,"male",20,0,0,"345769","S","HasNo",1,9.5,"Mr","U","3",1,1,"10-19"
443,0,3,"male",25,1,0,"347076","S","HasNo",1,7.775,"Mr","U","3",2,2,"20-29"
444,1,2,"female",28,0,0,"230434","S","HasNo",1,13,"Other","U","2",1,1,"20-29"
445,1,3,"male",27.4318181818182,0,0,"65306","S","HasNo",1,8.1125,"Mr","U","6",1,1,"20-29"
446,1,1,"male",4,0,2,"33638","S","Has",3,27.2861,"Master","A","3",3,3,"0-9"
447,1,2,"female",13,0,1,"250644","S","HasNo",2,9.75,"Miss","U","2",2,2,"10-19"
448,1,1,"male",34,0,0,"113794","S","HasNo",1,26.55,"Mr","U","1",1,1,"30-39"
449,1,3,"female",5,2,1,"2666","C","HasNo",4,4.814575,"Miss","U","2",4,4,"0-9"
450,1,1,"male",52,0,0,"113786","S","Has",1,30.5,"Other","C","1",1,1,"50-59"
451,0,2,"male",36,1,2,"C.A. 34651","S","HasNo",4,6.9375,"Mr","U","C",4,4,"30-39"
452,0,3,"male",27.4318181818182,1,0,"65303","S","HasNo",1,19.9667,"Mr","U","6",2,2,"20-29"
453,0,1,"male",30,0,0,"113051","C","Has",1,27.75,"Mr","C","1",1,1,"20-29"
454,1,1,"male",49,1,0,"17453","C","Has",2,44.5521,"Mr","C","1",2,2,"40-49"
455,0,3,"male",27.4318181818182,0,0,"A/5 2817","S","HasNo",1,8.05,"Mr","U","A",1,1,"20-29"
456,1,3,"male",29,0,0,"349240","C","HasNo",1,7.8958,"Mr","U","3",1,1,"20-29"
457,0,1,"male",65,0,0,"13509","S","Has",1,26.55,"Mr","E","1",1,1,"60-69"
458,1,1,"female",40.5474308300395,1,0,"17464","S","Has",2,25.93125,"Mrs","D","1",2,2,"40-49"
459,1,2,"female",50,0,0,"F.C.C. 13531","S","HasNo",1,10.5,"Miss","U","F",1,1,"40-49"
460,0,3,"male",27.4318181818182,0,0,"371060","Q","HasNo",1,7.75,"Mr","U","3",1,1,"20-29"
461,1,1,"male",48,0,0,"19952","S","Has",1,26.55,"Mr","E","1",1,1,"40-49"
462,0,3,"male",34,0,0,"364506","S","HasNo",1,8.05,"Mr","U","3",1,1,"30-39"
463,0,1,"male",47,0,0,"111320","S","Has",1,38.5,"Mr","E","1",1,1,"40-49"
464,0,2,"male",48,0,0,"234360","S","HasNo",1,13,"Mr","U","2",1,1,"40-49"
465,0,3,"male",27.4318181818182,0,0,"A/S 2816","S","HasNo",1,8.05,"Mr","U","A",1,1,"20-29"
466,0,3,"male",38,0,0,"SOTON/O.Q. 3101306","S","HasNo",1,7.05,"Mr","U","S",1,1,"30-39"
467,0,2,"male",32.1026315789474,0,0,"239853","S","HasNo",3,0,"Mr","U","2",1,3,"30-39"
468,0,1,"male",56,0,0,"113792","S","HasNo",1,26.55,"Mr","U","1",1,1,"50-59"
469,0,3,"male",27.4318181818182,0,0,"36209","Q","HasNo",1,7.725,"Mr","U","3",1,1,"20-29"
470,1,3,"female",0.75,2,1,"2666","C","HasNo",4,4.814575,"Miss","U","2",4,4,"0-9"
471,0,3,"male",27.4318181818182,0,0,"323592","S","HasNo",1,7.25,"Mr","U","3",1,1,"20-29"
472,0,3,"male",38,0,0,"315089","S","HasNo",1,8.6625,"Mr","U","3",1,1,"30-39"
473,1,2,"female",33,1,2,"C.A. 34651","S","HasNo",4,6.9375,"Mrs","U","C",4,4,"30-39"
474,1,2,"female",23,0,0,"SC/AH Basle 541","C","Has",1,13.7917,"Mrs","D","S",1,1,"20-29"
475,0,3,"female",22,0,0,"7553","S","HasNo",1,9.8375,"Miss","U","7",1,1,"20-29"
476,0,1,"male",40.5474308300395,0,0,"110465","S","Has",2,26,"Mr","A","1",1,2,"40-49"
477,0,2,"male",34,1,0,"31027","S","HasNo",2,10.5,"Mr","U","3",2,2,"30-39"
478,0,3,"male",29,1,0,"3460","S","HasNo",1,7.0458,"Mr","U","3",2,2,"20-29"
479,0,3,"male",22,0,0,"350060","S","HasNo",1,7.5208,"Mr","U","3",1,1,"20-29"
480,1,3,"female",2,0,1,"3101298","S","HasNo",2,6.14375,"Miss","U","3",2,2,"0-9"
481,0,3,"male",9,5,2,"CA 2144","S","HasNo",8,5.8625,"Master","U","C",8,8,"0-9"
482,0,2,"male",32.1026315789474,0,0,"239854","S","HasNo",1,0,"Mr","U","2",1,1,"30-39"
483,0,3,"male",50,0,0,"A/5 3594","S","HasNo",1,8.05,"Mr","U","A",1,1,"40-49"
484,1,3,"female",63,0,0,"4134","S","HasNo",1,9.5875,"Mrs","U","4",1,1,"60-69"
485,1,1,"male",25,1,0,"11967","C","Has",2,45.5396,"Mr","B","1",2,2,"20-29"
486,0,3,"female",9.6,3,1,"4133","S","HasNo",5,5.09334,"Miss","U","4",5,5,"0-9"
487,1,1,"female",35,1,0,"19943","S","Has",2,45,"Mrs","C","1",2,2,"30-39"
488,0,1,"male",58,0,0,"11771","C","Has",1,29.7,"Mr","B","1",1,1,"50-59"
489,0,3,"male",30,0,0,"A.5. 18509","S","HasNo",1,8.05,"Mr","U","A",1,1,"20-29"
490,1,3,"male",9,1,1,"C.A. 37671","S","HasNo",3,5.3,"Master","U","C",3,3,"0-9"
491,0,3,"male",27.4318181818182,1,0,"65304","S","HasNo",1,19.9667,"Mr","U","6",2,2,"20-29"
492,0,3,"male",21,0,0,"SOTON/OQ 3101317","S","HasNo",1,7.25,"Mr","U","S",1,1,"20-29"
493,0,1,"male",55,0,0,"113787","S","Has",1,30.5,"Mr","C","1",1,1,"50-59"
494,0,1,"male",71,0,0,"PC 17609","C","HasNo",1,49.5042,"Mr","U","P",1,1,"70-79"
495,0,3,"male",21,0,0,"A/4 45380","S","HasNo",1,8.05,"Mr","U","A",1,1,"20-29"
496,0,3,"male",27.4318181818182,0,0,"2627","C","HasNo",2,7.22915,"Mr","U","2",1,2,"20-29"
497,1,1,"female",54,1,0,"36947","C","Has",2,39.13335,"Miss","D","3",2,2,"50-59"
498,0,3,"male",27.4318181818182,0,0,"C.A. 6212","S","HasNo",2,7.55,"Mr","U","C",1,2,"20-29"
499,0,1,"female",25,1,2,"113781","S","Has",6,25.2583333333333,"Mrs","C","1",4,6,"20-29"
500,0,3,"male",24,0,0,"350035","S","HasNo",1,7.7958,"Mr","U","3",1,1,"20-29"
501,0,3,"male",17,0,0,"315086","S","HasNo",1,8.6625,"Mr","U","3",1,1,"10-19"
502,0,3,"female",21,0,0,"364846","Q","HasNo",1,7.75,"Miss","U","3",1,1,"20-29"
503,0,3,"female",27.4318181818182,0,0,"330909","Q","HasNo",1,7.6292,"Miss","U","3",1,1,"20-29"
504,0,3,"female",37,0,0,"4135","S","HasNo",1,9.5875,"Miss","U","4",1,1,"30-39"
505,1,1,"female",16,0,0,"110152","S","Has",3,28.8333333333333,"Miss","B","1",1,3,"10-19"
506,0,1,"male",18,1,0,"PC 17758","C","Has",3,36.3,"Mr","C","P",2,3,"10-19"
507,1,2,"female",33,0,2,"26360","S","HasNo",3,8.66666666666667,"Mrs","U","2",3,3,"30-39"
508,1,1,"male",40.5474308300395,0,0,"111427","S","HasNo",1,26.55,"Mr","U","1",1,1,"40-49"
509,0,3,"male",28,0,0,"C 4001","S","HasNo",3,7.50833333333333,"Mr","U","C",1,3,"20-29"
510,1,3,"male",26,0,0,"1601","S","HasNo",8,7.061975,"Mr","U","1",1,8,"20-29"
511,1,3,"male",29,0,0,"382651","Q","HasNo",1,7.75,"Mr","U","3",1,1,"20-29"
512,0,3,"male",27.4318181818182,0,0,"SOTON/OQ 3101316","S","HasNo",1,8.05,"Mr","U","S",1,1,"20-29"
513,1,1,"male",36,0,0,"PC 17473","S","Has",1,26.2875,"Mr","E","P",1,1,"30-39"
514,1,1,"female",54,1,0,"PC 17603","C","HasNo",2,29.7,"Mrs","U","P",2,2,"50-59"
